"trans_date","change_type","addon_or_removal","site","urbanrural","city","site_type","terms","ns","nsptw","nearby","week_diff"
"2013-04-28","terminal","removal","site 535","urban","Calgary","Regular",1,3517,469,"1 | 5 | 10",26
"2013-04-28","terminal","removal","site 535","urban","Calgary","Regular",2,4814,839,"1 | 5 | 10",39
"2013-04-28","site","removal","site 335","rural","Wembley","Regular",2,-520,-711,"1 | 5 | 10",13
"2013-04-28","site","removal","site 335","rural","Wembley","Regular",1,152,132,"1 | 5 | 10",26
"2013-04-28","site","removal","site 335","rural","Wembley","Regular",2,500,-419,"1 | 5 | 10",39
"2013-05-05","site","addon","site 536","rural","Clairmont","Regular",1,6692,-507,"1 | 5 | 10",13
"2013-05-05","site","addon","site 536","rural","Clairmont","Regular",2,10817,-556,"1 | 5 | 10",26
"2013-05-05","site","addon","site 536","rural","Clairmont","Regular",1,-7059,512,"1 | 5 | 10",39
"2013-05-05","site","removal","site 537","urban","Calgary","Regular",2,2595,-187,"1 | 5 | 10",13
"2013-05-05","site","removal","site 537","urban","Calgary","Regular",2,-5313,635,"1 | 5 | 10",26
"2013-05-05","site","removal","site 537","urban","Calgary","Regular",1,1548,583,"1 | 5 | 10",39
"2013-05-05","site","removal","site 311","urban","Grande Prairie","Regular",1,11262,793,"1 | 5 | 10",13
"2013-05-05","site","removal","site 311","urban","Grande Prairie","Regular",2,-4322,-237,"1 | 5 | 10",26
"2013-05-05","site","removal","site 311","urban","Grande Prairie","Regular",2,4485,263,"1 | 5 | 10",39
"2013-05-12","site","addon","site 538","rural","High River","Regular",1,-5405,496,"1 | 5 | 10",13
"2013-05-12","site","addon","site 538","rural","High River","Regular",2,5112,292,"1 | 5 | 10",26
"2013-05-12","site","addon","site 538","rural","High River","Regular",2,402,-578,"1 | 5 | 10",39
"2013-05-12","site","addon","site 539","urban","Grande Prairie","Casino",2,636,-696,"1 | 5 | 10",13
"2013-05-12","site","addon","site 539","urban","Grande Prairie","Casino",1,5891,-322,"1 | 5 | 10",26
"2013-05-12","site","addon","site 539","urban","Grande Prairie","Casino",2,6932,-146,"1 | 5 | 10",39
"2013-05-12","site","addon","site 540","urban","Edmonton","Regular",1,-8162,-531,"1 | 5 | 10",13
"2013-05-12","site","addon","site 540","urban","Edmonton","Regular",2,9649,-466,"1 | 5 | 10",26
"2013-05-12","site","addon","site 540","urban","Edmonton","Regular",1,-5324,-333,"1 | 5 | 10",39
"2013-05-12","site","addon","site 541","urban","Edmonton","Regular",2,4765,-505,"1 | 5 | 10",13
"2013-05-12","site","addon","site 541","urban","Edmonton","Regular",2,-6123,652,"1 | 5 | 10",26
"2013-05-12","site","addon","site 541","urban","Edmonton","Regular",1,1043,31,"1 | 5 | 10",39
"2013-06-02","terminal","addon","site 420","rural","Acheson","Regular",2,-7828,-574,"1 | 5 | 10",13
"2013-06-02","terminal","addon","site 420","rural","Acheson","Regular",2,-596,822,"1 | 5 | 10",26
"2013-06-02","terminal","addon","site 420","rural","Acheson","Regular",2,10793,-767,"1 | 5 | 10",39
"2013-06-02","terminal","addon","site 359","urban","Grande Prairie","Casino",2,-6056,-397,"1 | 5 | 10",13
"2013-06-02","terminal","addon","site 359","urban","Grande Prairie","Casino",2,629,753,"1 | 5 | 10",26
"2013-06-02","terminal","addon","site 359","urban","Grande Prairie","Casino",2,-5698,-18,"1 | 5 | 10",39
"2013-06-02","terminal","addon","site 542","rural","Sherwood Park","Regular",2,-8395,309,"1 | 5 | 10",13
"2013-06-02","terminal","addon","site 542","rural","Sherwood Park","Regular",2,-4941,-505,"1 | 5 | 10",26
"2013-06-02","terminal","addon","site 542","rural","Sherwood Park","Regular",1,5715,915,"1 | 5 | 10",39
"2013-06-09","terminal","addon","site 74","rural","Athabasca","GEC",1,7473,140,"1 | 5 | 10",13
"2013-06-09","terminal","addon","site 74","rural","Athabasca","GEC",1,773,-292,"1 | 5 | 10",26
"2013-06-09","terminal","addon","site 74","rural","Athabasca","GEC",2,-6539,-495,"1 | 5 | 10",39
"2013-06-09","terminal","removal","site 543","urban","Calgary","Regular",2,7778,398,"1 | 5 | 10",13
"2013-06-09","terminal","removal","site 543","urban","Calgary","Regular",1,-8075,-352,"1 | 5 | 10",26
"2013-06-09","terminal","removal","site 543","urban","Calgary","Regular",2,-5636,563,"1 | 5 | 10",39
"2013-06-09","site","addon","site 544","rural","Fort Saskatchewan","Regular",2,-7797,-98,"1 | 5 | 10",13
"2013-06-09","site","addon","site 544","rural","Fort Saskatchewan","Regular",2,-37,80,"1 | 5 | 10",26
"2013-06-09","site","addon","site 544","rural","Fort Saskatchewan","Regular",1,9766,32,"1 | 5 | 10",39
"2013-06-09","site","addon","site 545","urban","Edmonton","Regular",2,-829,271,"1 | 5 | 10",13
"2013-06-09","site","addon","site 545","urban","Edmonton","Regular",1,-4529,-89,"1 | 5 | 10",26
"2013-06-09","site","addon","site 545","urban","Edmonton","Regular",2,-701,746,"1 | 5 | 10",39
"2013-06-09","site","removal","site 546","rural","Cadogan","Regular",2,6198,301,"1 | 5 | 10",13
"2013-06-09","site","removal","site 546","rural","Cadogan","Regular",2,-703,369,"1 | 5 | 10",26
"2013-06-09","site","removal","site 546","rural","Cadogan","Regular",1,1947,547,"1 | 5 | 10",39
"2013-06-09","site","addon","site 547","rural","Cadogan","Regular",2,-8540,463,"1 | 5 | 10",13
"2013-06-09","site","addon","site 547","rural","Cadogan","Regular",2,-8109,805,"1 | 5 | 10",26
"2013-06-09","site","addon","site 547","rural","Cadogan","Regular",1,7011,418,"1 | 5 | 10",39
"2013-06-09","terminal","addon","site 338","rural","Calmar","Regular",2,-7037,510,"1 | 5 | 10",13
"2013-06-09","terminal","addon","site 338","rural","Calmar","Regular",2,-5834,-5,"1 | 5 | 10",26
"2013-06-09","terminal","addon","site 338","rural","Calmar","Regular",2,-9346,796,"1 | 5 | 10",39
"2013-06-09","terminal","removal","site 312","rural","Edson","Regular",1,530,-546,"1 | 5 | 10",13
"2013-06-09","terminal","removal","site 312","rural","Edson","Regular",1,8187,834,"1 | 5 | 10",26
"2013-06-09","terminal","removal","site 312","rural","Edson","Regular",2,-6338,440,"1 | 5 | 10",39
"2013-06-09","terminal","removal","site 548","rural","Banff","Regular",2,9885,893,"1 | 5 | 10",13
"2013-06-09","terminal","removal","site 548","rural","Banff","Regular",1,2443,112,"1 | 5 | 10",26
"2013-06-09","terminal","removal","site 548","rural","Banff","Regular",2,-8265,601,"1 | 5 | 10",39
"2013-06-16","terminal","addon","site 246","urban","Calgary","Regular",2,3554,212,"1 | 5 | 10",13
"2013-06-16","terminal","addon","site 246","urban","Calgary","Regular",1,10077,99,"1 | 5 | 10",26
"2013-06-16","terminal","addon","site 246","urban","Calgary","Regular",2,-5361,418,"1 | 5 | 10",39
"2013-06-16","terminal","addon","site 129","urban","Edmonton","Casino",2,6656,-35,"1 | 5 | 10",13
"2013-06-16","terminal","addon","site 129","urban","Edmonton","Casino",2,8703,-688,"1 | 5 | 10",26
"2013-06-16","terminal","addon","site 129","urban","Edmonton","Casino",1,5614,-57,"1 | 5 | 10",39
"2013-06-16","terminal","addon","site 549","rural","Bon Accord","Regular",1,9559,-631,"1 | 5 | 10",13
"2013-06-16","terminal","addon","site 549","rural","Bon Accord","Regular",2,10065,183,"1 | 5 | 10",26
"2013-06-16","terminal","addon","site 549","rural","Bon Accord","Regular",2,9303,760,"1 | 5 | 10",39
"2013-06-16","terminal","addon","site 291","rural","Peace River","Regular",2,3119,-549,"1 | 5 | 10",13
"2013-06-16","terminal","addon","site 291","rural","Peace River","Regular",2,11028,362,"1 | 5 | 10",26
"2013-06-16","terminal","addon","site 291","rural","Peace River","Regular",1,-9820,-284,"1 | 5 | 10",39
"2013-06-16","site","removal","site 550","urban","Edmonton","Regular",2,7254,703,"1 | 5 | 10",13
"2013-06-16","site","removal","site 550","urban","Edmonton","Regular",1,-9349,798,"1 | 5 | 10",26
"2013-06-16","site","removal","site 550","urban","Edmonton","Regular",2,710,662,"1 | 5 | 10",39
"2013-06-30","terminal","removal","site 450","rural","Clive","Regular",2,-9921,-94,"1 | 5 | 10",13
"2013-06-30","terminal","removal","site 450","rural","Clive","Regular",1,-3923,-556,"1 | 5 | 10",26
"2013-06-30","terminal","removal","site 450","rural","Clive","Regular",2,1052,486,"1 | 5 | 10",39
"2013-06-30","terminal","addon","site 222","urban","Calgary","Casino",2,-4495,284,"1 | 5 | 10",13
"2013-06-30","terminal","addon","site 222","urban","Calgary","Casino",1,-1056,321,"1 | 5 | 10",26
"2013-06-30","terminal","addon","site 222","urban","Calgary","Casino",1,-926,169,"1 | 5 | 10",39
"2013-06-30","terminal","removal","site 551","rural","Claresholm","Regular",2,-901,573,"1 | 5 | 10",13
"2013-06-30","terminal","removal","site 551","rural","Claresholm","Regular",1,-6265,-396,"1 | 5 | 10",26
"2013-06-30","terminal","removal","site 551","rural","Claresholm","Regular",2,-7695,-136,"1 | 5 | 10",39
"2013-06-30","terminal","removal","site 500","rural","Beaumont","Regular",1,-711,376,"1 | 5 | 10",13
"2013-06-30","terminal","removal","site 500","rural","Beaumont","Regular",2,11645,409,"1 | 5 | 10",26
"2013-06-30","terminal","removal","site 500","rural","Beaumont","Regular",2,-6608,-93,"1 | 5 | 10",39
"2013-06-30","terminal","removal","site 161","rural","Grande Cache","Regular",1,3754,132,"1 | 5 | 10",13
"2013-06-30","terminal","removal","site 161","rural","Grande Cache","Regular",1,-3202,259,"1 | 5 | 10",26
"2013-06-30","terminal","removal","site 161","rural","Grande Cache","Regular",1,-1717,-308,"1 | 5 | 10",39
"2013-06-30","site","removal","site 248","rural","Fox Creek","Regular",2,-2569,571,"1 | 5 | 10",13
"2013-06-30","site","removal","site 248","rural","Fox Creek","Regular",2,-3410,704,"1 | 5 | 10",26
"2013-06-30","site","removal","site 248","rural","Fox Creek","Regular",2,2294,396,"1 | 5 | 10",39
"2013-06-30","terminal","removal","site 552","rural","Vermilion","Regular",2,6330,-411,"1 | 5 | 10",13
"2013-06-30","terminal","removal","site 552","rural","Vermilion","Regular",1,3397,16,"1 | 5 | 10",26
"2013-06-30","terminal","removal","site 552","rural","Vermilion","Regular",1,6341,900,"1 | 5 | 10",39
"2013-06-30","terminal","removal","site 553","rural","Leduc","Regular",1,-8897,-53,"1 | 5 | 10",13
"2013-06-30","terminal","removal","site 553","rural","Leduc","Regular",1,2717,70,"1 | 5 | 10",26
"2013-06-30","terminal","removal","site 553","rural","Leduc","Regular",2,-2177,390,"1 | 5 | 10",39
"2013-07-07","terminal","addon","site 478","urban","Edmonton","Regular",2,-3023,873,"1 | 5 | 10",13
"2013-07-07","terminal","addon","site 478","urban","Edmonton","Regular",1,-509,-469,"1 | 5 | 10",26
"2013-07-07","terminal","addon","site 478","urban","Edmonton","Regular",1,-1860,109,"1 | 5 | 10",39
"2013-07-07","terminal","addon","site 296","rural","Strathmore","GEC",1,3921,-5,"1 | 5 | 10",13
"2013-07-07","terminal","addon","site 296","rural","Strathmore","GEC",2,4407,-241,"1 | 5 | 10",26
"2013-07-07","terminal","addon","site 296","rural","Strathmore","GEC",1,5618,594,"1 | 5 | 10",39
"2013-07-14","site","removal","site 554","rural","High River","Regular",1,-5663,891,"1 | 5 | 10",13
"2013-07-14","site","removal","site 554","rural","High River","Regular",2,3268,834,"1 | 5 | 10",26
"2013-07-14","site","removal","site 554","rural","High River","Regular",2,619,-271,"1 | 5 | 10",39
"2013-07-14","site","removal","site 555","urban","Edmonton","Regular",1,4380,-462,"1 | 5 | 10",13
"2013-07-14","site","removal","site 555","urban","Edmonton","Regular",1,11430,-33,"1 | 5 | 10",26
"2013-07-14","site","removal","site 555","urban","Edmonton","Regular",2,10128,-407,"1 | 5 | 10",39
"2013-07-14","terminal","addon","site 275","rural","Wetaskiwin","GEC",2,-7043,86,"1 | 5 | 10",13
"2013-07-14","terminal","addon","site 275","rural","Wetaskiwin","GEC",1,6384,-309,"1 | 5 | 10",26
"2013-07-14","terminal","addon","site 275","rural","Wetaskiwin","GEC",1,-1101,471,"1 | 5 | 10",39
"2013-07-14","terminal","addon","site 239","urban","Edmonton","Regular",2,-3187,606,"1 | 5 | 10",13
"2013-07-14","terminal","addon","site 239","urban","Edmonton","Regular",1,-8070,870,"1 | 5 | 10",26
"2013-07-14","terminal","addon","site 239","urban","Edmonton","Regular",2,2788,785,"1 | 5 | 10",39
"2013-07-14","site","addon","site 556","rural","Brooks","Regular",2,9528,489,"1 | 5 | 10",13
"2013-07-14","site","addon","site 556","rural","Brooks","Regular",2,4133,-44,"1 | 5 | 10",26
"2013-07-14","site","addon","site 556","rural","Brooks","Regular",2,-3709,814,"1 | 5 | 10",39
"2013-07-14","terminal","addon","site 187","urban","Calgary","Casino",2,-4007,-716,"1 | 5 | 10",13
"2013-07-14","terminal","addon","site 187","urban","Calgary","Casino",1,-3226,-138,"1 | 5 | 10",26
"2013-07-14","terminal","addon","site 187","urban","Calgary","Casino",2,-1988,-301,"1 | 5 | 10",39
"2013-07-14","terminal","addon","site 232","rural","Lac La Biche","GEC",1,3190,763,"1 | 5 | 10",13
"2013-07-14","terminal","addon","site 232","rural","Lac La Biche","GEC",2,10853,203,"1 | 5 | 10",26
"2013-07-14","terminal","addon","site 232","rural","Lac La Biche","GEC",1,-7025,634,"1 | 5 | 10",39
"2013-07-14","terminal","addon","site 162","urban","Calgary","Regular",2,7622,921,"1 | 5 | 10",13
"2013-07-14","terminal","addon","site 162","urban","Calgary","Regular",1,-223,-524,"1 | 5 | 10",26
"2013-07-14","terminal","addon","site 162","urban","Calgary","Regular",2,4055,213,"1 | 5 | 10",39
"2013-07-14","terminal","addon","site 520","rural","Morinville","Regular",2,7187,-565,"1 | 5 | 10",13
"2013-07-14","terminal","addon","site 520","rural","Morinville","Regular",2,7092,-241,"1 | 5 | 10",26
"2013-07-14","terminal","addon","site 520","rural","Morinville","Regular",2,7655,814,"1 | 5 | 10",39
"2013-07-14","site","removal","site 407","rural","Brooks","Regular",1,-1641,42,"1 | 5 | 10",13
"2013-07-14","site","removal","site 407","rural","Brooks","Regular",2,5335,155,"1 | 5 | 10",26
"2013-07-14","site","removal","site 407","rural","Brooks","Regular",2,1747,795,"1 | 5 | 10",39
"2013-07-14","site","removal","site 557","rural","Coronation","Regular",1,7682,10,"1 | 5 | 10",13
"2013-07-14","site","removal","site 557","rural","Coronation","Regular",1,9285,-584,"1 | 5 | 10",26
"2013-07-14","site","removal","site 557","rural","Coronation","Regular",1,-4891,14,"1 | 5 | 10",39
"2013-07-14","terminal","addon","site 482","rural","Oyen","Regular",1,4678,755,"1 | 5 | 10",13
"2013-07-14","terminal","addon","site 482","rural","Oyen","Regular",1,11456,-111,"1 | 5 | 10",26
"2013-07-14","terminal","addon","site 482","rural","Oyen","Regular",1,2524,-25,"1 | 5 | 10",39
"2013-07-14","terminal","addon","site 468","urban","Calgary","Regular",1,-3753,269,"1 | 5 | 10",13
"2013-07-14","terminal","addon","site 468","urban","Calgary","Regular",1,-1510,-193,"1 | 5 | 10",26
"2013-07-14","terminal","addon","site 468","urban","Calgary","Regular",2,6589,-440,"1 | 5 | 10",39
"2013-07-14","terminal","removal","site 558","rural","Wetaskiwin","Regular",2,-7347,683,"1 | 5 | 10",13
"2013-07-14","terminal","removal","site 558","rural","Wetaskiwin","Regular",2,-8130,607,"1 | 5 | 10",26
"2013-07-14","terminal","removal","site 558","rural","Wetaskiwin","Regular",1,7065,656,"1 | 5 | 10",39
"2013-07-21","terminal","removal","site 497","urban","Medicine Hat","Regular",1,5061,542,"1 | 5 | 10",13
"2013-07-21","terminal","removal","site 497","urban","Medicine Hat","Regular",2,10849,-174,"1 | 5 | 10",26
"2013-07-21","terminal","removal","site 497","urban","Medicine Hat","Regular",2,-4912,-67,"1 | 5 | 10",39
"2013-07-21","terminal","addon","site 95","rural","Airdrie","Regular",2,-223,-659,"1 | 5 | 10",13
"2013-07-21","terminal","addon","site 95","rural","Airdrie","Regular",1,-8848,-749,"1 | 5 | 10",26
"2013-07-21","terminal","addon","site 95","rural","Airdrie","Regular",1,-5730,73,"1 | 5 | 10",39
"2013-07-21","terminal","addon","site 559","urban","Calgary","Regular",1,-4736,865,"1 | 5 | 10",13
"2013-07-21","terminal","addon","site 559","urban","Calgary","Regular",2,8830,304,"1 | 5 | 10",26
"2013-07-21","terminal","addon","site 559","urban","Calgary","Regular",2,6401,-695,"1 | 5 | 10",39
"2013-07-21","terminal","addon","site 202","urban","Edmonton","Regular",2,-2505,-661,"1 | 5 | 10",13
"2013-07-21","terminal","addon","site 202","urban","Edmonton","Regular",2,-9770,-282,"1 | 5 | 10",26
"2013-07-21","terminal","addon","site 202","urban","Edmonton","Regular",2,-7976,456,"1 | 5 | 10",39
"2013-07-21","terminal","addon","site 203","rural","Fort Saskatchewan","Regular",1,-8761,155,"1 | 5 | 10",13
"2013-07-21","terminal","addon","site 203","rural","Fort Saskatchewan","Regular",1,-746,295,"1 | 5 | 10",26
"2013-07-21","terminal","addon","site 203","rural","Fort Saskatchewan","Regular",2,-9303,-219,"1 | 5 | 10",39
"2013-07-21","terminal","addon","site 322","rural","Mannville","Regular",1,8664,790,"1 | 5 | 10",13
"2013-07-21","terminal","addon","site 322","rural","Mannville","Regular",1,9850,-679,"1 | 5 | 10",26
"2013-07-21","terminal","addon","site 322","rural","Mannville","Regular",2,1347,457,"1 | 5 | 10",39
"2013-07-28","site","addon","site 560","urban","Edmonton","Regular",1,-7712,-107,"1 | 5 | 10",13
"2013-07-28","site","addon","site 560","urban","Edmonton","Regular",1,-4544,-708,"1 | 5 | 10",26
"2013-07-28","site","addon","site 560","urban","Edmonton","Regular",2,-5736,66,"1 | 5 | 10",39
"2013-07-28","terminal","addon","site 503","rural","Drumheller","Regular",2,-7640,-187,"1 | 5 | 10",13
"2013-07-28","terminal","addon","site 503","rural","Drumheller","Regular",1,1917,31,"1 | 5 | 10",26
"2013-07-28","terminal","addon","site 503","rural","Drumheller","Regular",2,-628,-761,"1 | 5 | 10",39
"2013-08-04","terminal","addon","site 318","rural","Sundre","GEC",2,9843,527,"1 | 5 | 10",13
"2013-08-04","terminal","addon","site 318","rural","Sundre","GEC",2,-1720,287,"1 | 5 | 10",26
"2013-08-04","terminal","addon","site 318","rural","Sundre","GEC",2,8496,192,"1 | 5 | 10",39
"2013-08-18","terminal","addon","site 125","rural","Airdrie","GEC",1,2606,-404,"1 | 5 | 10",13
"2013-08-18","terminal","addon","site 125","rural","Airdrie","GEC",1,-9227,-552,"1 | 5 | 10",26
"2013-08-18","terminal","addon","site 125","rural","Airdrie","GEC",1,-6702,-531,"1 | 5 | 10",39
"2013-08-18","site","removal","site 561","rural","Claresholm","Regular",2,3417,309,"1 | 5 | 10",13
"2013-08-18","site","removal","site 561","rural","Claresholm","Regular",1,-3336,851,"1 | 5 | 10",26
"2013-08-18","site","removal","site 561","rural","Claresholm","Regular",1,7452,-736,"1 | 5 | 10",39
"2013-09-01","site","removal","site 562","rural","Berwyn","Regular",2,1394,-159,"1 | 5 | 10",13
"2013-09-01","site","removal","site 562","rural","Berwyn","Regular",1,11103,79,"1 | 5 | 10",26
"2013-09-01","site","removal","site 562","rural","Berwyn","Regular",1,-5867,-33,"1 | 5 | 10",39
"2013-09-08","site","addon","site 563","rural","Chestermere","Regular",2,4124,-153,"1 | 5 | 10",13
"2013-09-08","site","addon","site 563","rural","Chestermere","Regular",2,-4069,585,"1 | 5 | 10",26
